longitude,latitude,source,countryCode,basisOfRecord
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-76.6403056,3.8051389,Unknown,CO,HumanObservation
-46.1724947,-23.5124259,iNaturalist,BR,HumanObservation
-49.3922222,-28.1563889,UDESC-CAV,,PreservedSpecimen
-80.2599170431,-3.8253878983,iNaturalist,PE,HumanObservation
-75.6455136,6.2218226,iNaturalist,CO,HumanObservation
-47.8092979093,-15.7980342366,iNaturalist,BR,HumanObservation
-75.5191638997,6.3720562997,iNaturalist,CO,HumanObservation
-66.3062801957,18.1866238983,iNaturalist,PR,HumanObservation
-75.033333,6.3,BRIT,CO,PreservedSpecimen
-78.5,-0.416666666666667,BRIT,EC,PreservedSpecimen
-86.333333,12.95,BRIT,NI,PreservedSpecimen
-78.833333,-0.333333,BRIT,EC,PreservedSpecimen
-76.183333,-9.283333,BRIT,PE,PreservedSpecimen
-78.833333,-0.25,BRIT,EC,PreservedSpecimen
-86.216667,14.95,BRIT,HN,PreservedSpecimen
-67.516667,-15.15,BRIT,BO,PreservedSpecimen
-65.777823,18.306572,BRIT,PR,PreservedSpecimen
-47.86959675,-15.7501369,iNaturalist,BR,HumanObservation
-73.5906270574,5.9204155161,iNaturalist,CO,HumanObservation
-47.8695086762,-15.7500519574,iNaturalist,BR,HumanObservation
-65.902062,18.178019,EIU,PR,PreservedSpecimen
-74.30261034,18.38272778,iNaturalist,HT,HumanObservation
-70.5170983333,19.027975,iNaturalist,DO,HumanObservation
-70.542355,19.6485116667,iNaturalist,DO,HumanObservation
-72.8098533333,18.4057866667,iNaturalist,HT,HumanObservation
-74.3160556,18.37621795,iNaturalist,HT,HumanObservation
-70.518854,19.736755,iNaturalist,DO,HumanObservation
-74.40729141,18.34252917,iNaturalist,HT,HumanObservation
-70.1649555378,18.9455387928,iNaturalist,DO,HumanObservation
-74.30369028,18.36811531,iNaturalist,HT,HumanObservation
-74.31358918,18.36637456,iNaturalist,HT,HumanObservation
-74.32207833,18.36830876,iNaturalist,HT,HumanObservation
-74.29881315,18.37908663,iNaturalist,HT,HumanObservation
-69.77665,18.51165,iNaturalist,DO,HumanObservation
-71.90168,18.4236516667,iNaturalist,HT,HumanObservation
-75.2804987188,2.9343041268,iNaturalist,CO,HumanObservation
-71.1229233333,18.1524283333,iNaturalist,DO,HumanObservation
-74.31743554,18.37661725,iNaturalist,HT,HumanObservation
-70.856709522,19.6442377595,iNaturalist,DO,HumanObservation
101.6480484008,3.3594927786,iNaturalist,MY,HumanObservation
-70.1362483333,19.6121766667,iNaturalist,DO,HumanObservation
-49.9975,-23.1447222,JBRJ,BR,PreservedSpecimen
-51.7897222,-25.1505556,JBRJ,BR,PreservedSpecimen
-39.726667,-17.5725,CEPLAC,,PreservedSpecimen
-79.4,-4.0167,LOJA,EC,PreservedSpecimen
-78.7328,-4.3803,LOJA,EC,PreservedSpecimen
-78.9553,-4.0864,LOJA,EC,PreservedSpecimen
-78.4308,-3.5692,LOJA,EC,PreservedSpecimen
-79.1333,-3.9667,LOJA,EC,PreservedSpecimen
-79.661111,-3.9778,LOJA,EC,PreservedSpecimen
-78.6683,-4.3814,LOJA,EC,PreservedSpecimen
-80.127506,-3.985567,LOJA,EC,PreservedSpecimen
-80.127506,-3.985567,LOJA,EC,PreservedSpecimen
-79.1175,-3.9785,LOJA,EC,PreservedSpecimen
-80.1392,-3.9842,LOJA,EC,PreservedSpecimen
-79.2067,-4.0336,LOJA,EC,PreservedSpecimen
-79.2067,-4.0336,LOJA,EC,PreservedSpecimen
-78.3333,-2.6667,LOJA,EC,PreservedSpecimen
-54.2911111,-24.0397222,UFMS,,PreservedSpecimen
-54.2794445,-24.0830556,UFMS,,PreservedSpecimen
-54.2794445,-24.0830556,UFMS,,PreservedSpecimen
-52.3988889,-24.0891666,UFMS,,PreservedSpecimen
-54.4988889,-23.6802778,UFMS,,PreservedSpecimen
-50.455,-16.9538889,UFJ,,PreservedSpecimen
-50.6811111,-16.9661111,UFJ,,PreservedSpecimen
-70.6991081979,19.4968470003,iNaturalist,DO,HumanObservation
103.7819834128,1.3233011939,iNaturalist,SG,HumanObservation
-86.25,13.2,MeiseBG,NI,PreservedSpecimen
-83.716667,22.616667,MeiseBG,CU,PreservedSpecimen
-75.766667,20.533333,MeiseBG,CU,PreservedSpecimen
-83.166667,9.0,MeiseBG,CR,PreservedSpecimen
77.483333,-1.733333,MeiseBG,CD,PreservedSpecimen
134.1,-1.116667,MeiseBG,ID,PreservedSpecimen
-83.383333,22.583333,MeiseBG,CU,PreservedSpecimen
145.216667,-4.433333,MeiseBG,PG,PreservedSpecimen
-77.966667,21.916667,MeiseBG,CU,PreservedSpecimen
-80.25,21.916667,MeiseBG,CU,PreservedSpecimen
-76.866667,20.0,MeiseBG,CU,PreservedSpecimen
-97.43611,19.93972,UCR,MX,PreservedSpecimen
-96.65,19.51667,UCR,MX,PreservedSpecimen
-96.9225,19.83722,UCR,MX,PreservedSpecimen
-96.97639,18.6625,UCR,MX,PreservedSpecimen
-97.22444,19.92444,UCR,MX,PreservedSpecimen
-92.71667,17.06028,UCR,MX,PreservedSpecimen
-95.02389,18.43722,UCR,MX,PreservedSpecimen
-95.06667,18.48333,UCR,MX,PreservedSpecimen
-96.85,19.2,UCR,MX,PreservedSpecimen
-67.533333,-14.438889,SRP,ZZ,PreservedSpecimen
-93.333333,16.866667,SRP,MX,PreservedSpecimen
-67.913056,-14.423056,SRP,ZZ,PreservedSpecimen
-67.533333,-14.438889,SRP,ZZ,PreservedSpecimen
-71.083333,18.066667,SRP,DO,PreservedSpecimen
-71.738417,18.719278,SRP,DO,PreservedSpecimen
80.0,21.05,SRP,CU,PreservedSpecimen
-67.906667,-14.416944,SRP,ZZ,PreservedSpecimen
-53.033333,5.316667,SRP,GF,PreservedSpecimen
-71.782944,18.657667,SRP,DO,PreservedSpecimen
-57.361667,-22.533611,SRP,PY,PreservedSpecimen
-14.233333,-14.083333,SRP,ZZ,PreservedSpecimen
-70.334139,19.504333,SRP,DO,PreservedSpecimen
-79.198707,-4.036962,UTPL,EC,PreservedSpecimen
-79.198649,-4.03751,UTPL,EC,PreservedSpecimen
-79.65042,-4.053819,UTPL,EC,PreservedSpecimen
-79.2042,-3.998486,UTPL,EC,PreservedSpecimen
-79.198406,-3.990139,UTPL,EC,PreservedSpecimen
-79.147975,-4.458803,UTPL,EC,PreservedSpecimen
-78.964167,-4.108333,UTPL,EC,PreservedSpecimen
-79.767459,-4.426974,UTPL,EC,PreservedSpecimen
-79.767459,-4.426974,UTPL,EC,PreservedSpecimen
-79.178706,-3.646013,UTPL,EC,PreservedSpecimen
-43.3269083333,-22.9779366667,iNaturalist,BR,HumanObservation
-48.5223324976,-21.3386679531,iNaturalist,BR,HumanObservation
-86.33333,12.95,UM,ni,PreservedSpecimen
-86.31667,12.96667,UM,ni,PreservedSpecimen
-89.37572,14.39014,B,SV,PreservedSpecimen
-79.198675,-4.0370847,JBRE,EC,LivingSpecimen
-47.8566803411,-15.672542664,iNaturalist,BR,HumanObservation
-156.073463,20.7991279722,iNaturalist,US,HumanObservation
-47.8567024693,-15.6726624268,iNaturalist,BR,HumanObservation
-47.8694845363,-15.7500296919,iNaturalist,BR,HumanObservation
-104.8763889,19.3430555,ENCB,MX,PreservedSpecimen
-68.6827778,-14.6155556,HUA,BO,PreservedSpecimen
-67.94277,-14.21111,MA,BO,PreservedSpecimen
-85.75,13.06666,GH,NI,PreservedSpecimen
-78.5655556,-3.4308334,HUA,EC,PreservedSpecimen
-63.6,-17.5,NY,BO,PreservedSpecimen
-63.6,-17.5,NY,BO,PreservedSpecimen
-63.6,-17.5,NY,BO,PreservedSpecimen
-63.1725,-15.9258334,NY,BO,PreservedSpecimen
-73.25,6.8666667,HUA,CO,PreservedSpecimen
-78.6,1.0166667,ECUAMZ,EC,PreservedSpecimen
-61.04805,-14.76222,PE,BO,PreservedSpecimen
-79.25,-0.08333,AAU,EC,PreservedSpecimen
-63.53333,-18.16666,F,BO,PreservedSpecimen
-75.8586111,-0.6244445,HUA,EC,PreservedSpecimen
-76.0769445,-0.4947222,HUA,EC,PreservedSpecimen
-88.0772223,13.9363889,CR,SV,PreservedSpecimen
-75.43333,5.78333,HUA,CO,PreservedSpecimen
-76.55,-0.3666667,F,EC,PreservedSpecimen
-67.9130556,-14.4230556,K,BO,PreservedSpecimen
-76.5166667,-0.4333333,HUA,EC,PreservedSpecimen
-77.75,-0.95,HUA,EC,PreservedSpecimen
-76.4652778,-0.6075,HUA,EC,PreservedSpecimen
-68.0833333,-14.2333333,AAU,BO,PreservedSpecimen
-67.5363889,-14.4388889,SRP,BO,PreservedSpecimen
-67.9066667,-14.4169445,SRP,BO,PreservedSpecimen
-101.25,17.9666667,GBH,MX,PreservedSpecimen
-56.2344444,-25.7980555,PY,PY,PreservedSpecimen
-67.9805556,-14.3469444,USZ,BO,PreservedSpecimen
-62.91666,-15.78333,USZ,BO,PreservedSpecimen
-68.6827778,-14.6155556,USZ,BO,PreservedSpecimen
-76.4652778,-0.6075,HUA,EC,PreservedSpecimen
-85.75,13.06666,SMU,NI,PreservedSpecimen
-84.08333,13.48333,DUKE,NI,PreservedSpecimen
-67.9805556,-14.3469444,CTES,BO,PreservedSpecimen
-78.2166667,-1.45,HUA,EC,PreservedSpecimen
-63.95,-18.10833,NY,BO,PreservedSpecimen
-79.9,8.68333,IBE,PA,PreservedSpecimen
-85.75,13.06666,NY,NI,PreservedSpecimen
-84.08333,13.48333,NY,NI,PreservedSpecimen
146.6333333,-7.1666667,LAE,PG,PreservedSpecimen
-86.3166667,11.9833333,F,NI,PreservedSpecimen
-84.08333,13.48333,GH,NI,PreservedSpecimen
146.6333333,-7.1666667,BRI,PG,PreservedSpecimen
-63.06666,-17.78333,NY,BO,PreservedSpecimen
-63.5,-18.1,NY,BO,PreservedSpecimen
-63.2,-17.74166,NY,BO,PreservedSpecimen
-67.91666,-14.15,Unknown,BO,PreservedSpecimen
-68.08333,-13.75,Unknown,BO,PreservedSpecimen
-68.08333,-13.75,Unknown,BO,PreservedSpecimen
-63.0666667,-17.7666667,HUA,BO,PreservedSpecimen
-63.6,-17.5,NY,BO,PreservedSpecimen
-63.6,-17.5,NY,BO,PreservedSpecimen
-63.6,-17.5,NY,BO,PreservedSpecimen
-63.2,-17.74166,NY,BO,PreservedSpecimen
-63.2,-17.74166,NY,BO,PreservedSpecimen
-63.6,-17.5,NY,BO,PreservedSpecimen
-85.9833333,11.8333333,GH,NI,PreservedSpecimen
-69.6,-13.1333333,CUZ,PE,PreservedSpecimen
-76.5522222,-0.3672223,HUA,EC,PreservedSpecimen
-67.5363889,-14.4388889,SRP,BO,PreservedSpecimen
-61.43333,-15.86666,HUA,BO,PreservedSpecimen
-67.9130556,-14.4230556,SRP,BO,PreservedSpecimen
-67.5363889,-14.4388889,F,BO,PreservedSpecimen
-84.4,11.0166667,GH,NI,PreservedSpecimen
-77.28333,5.31666,HUA,CO,PreservedSpecimen
-61.61138,-15.85638,GH,BO,PreservedSpecimen
-77.0,-0.48333,AAU,EC,PreservedSpecimen
-68.0666667,-14.3333333,K,BO,PreservedSpecimen
-61.04805,-14.76222,LE,BO,PreservedSpecimen
-69.6,-13.1333333,AMAZ,PE,PreservedSpecimen
-63.64722,-18.12138,NY,BO,PreservedSpecimen
-77.0,-0.48333,HUA,EC,PreservedSpecimen
-68.0666667,-14.3333333,NY,BO,PreservedSpecimen
-63.95,-18.10833,NY,BO,PreservedSpecimen
-63.2,-17.74166,NY,BO,PreservedSpecimen
-63.95,-18.10833,NY,BO,PreservedSpecimen
-63.53333,-18.16666,U,BO,PreservedSpecimen
-78.5,0.08333,NY,EC,PreservedSpecimen
-67.16666,-14.66666,U,BO,PreservedSpecimen
-85.75,13.06666,FLAS,NI,PreservedSpecimen
-84.08333,13.48333,FLAS,NI,PreservedSpecimen
-85.9833333,11.8333333,RSA,NI,PreservedSpecimen
-63.6,-17.5,NY,BO,PreservedSpecimen
-63.2,-17.74166,NY,BO,PreservedSpecimen
-63.2,-17.74166,NY,BO,PreservedSpecimen
-63.95,-18.10833,NY,BO,PreservedSpecimen
-63.2,-17.74166,NY,BO,PreservedSpecimen
-85.75,13.06666,UC,NI,PreservedSpecimen
-84.08333,13.48333,UC,NI,PreservedSpecimen
-89.93333,13.81666,LAGU,SV,PreservedSpecimen
-88.0666667,13.9333333,LAGU,SV,PreservedSpecimen
-63.2,-17.74166,NY,BO,PreservedSpecimen
-83.1088889,9.0611111,BM,CR,PreservedSpecimen
-61.04805,-14.76222,US,BO,PreservedSpecimen
-77.7122222,-6.9902777,BRIT,PE,PreservedSpecimen
127.9094167,0.4907222,BO,ID,PreservedSpecimen
-63.53333,-18.16666,NY,BO,PreservedSpecimen
-79.7,-1.26666,GUAY,EC,PreservedSpecimen
-67.16666,-14.66666,SI,BO,PreservedSpecimen
-85.9833333,11.8333333,RSA,NI,PreservedSpecimen
-88.0780556,13.9419444,LAGU,SV,PreservedSpecimen
-79.0166667,-8.1166667,Unknown,PE,PreservedSpecimen
-88.81,16.5533333,Unknown,BZ,PreservedSpecimen
-61.04805,-14.76222,MICH,BO,PreservedSpecimen
-61.04805,-14.76222,K,BO,PreservedSpecimen
-73.6719445,-15.9691667,HOXA,PE,PreservedSpecimen
-63.53333,-18.16666,AAU,BO,PreservedSpecimen
-67.16666,-14.66666,MICH,BO,PreservedSpecimen
-57.53333,-22.61666,PY,PY,PreservedSpecimen
-93.3263889,15.9958333,HEM,MX,PreservedSpecimen
-63.53333,-18.16666,MICH,BO,PreservedSpecimen
-79.7,-1.2666667,GUAY,EC,PreservedSpecimen
-75.0333333,6.3,HUA,CO,PreservedSpecimen
-93.1285834,16.9118056,HEM,MX,PreservedSpecimen
-68.08333,-13.75,Unknown,BO,PreservedSpecimen
-68.08333,-13.75,Unknown,BO,PreservedSpecimen
-89.25,13.6666667,MHES,SV,PreservedSpecimen
-79.6,-2.41666,Unknown,EC,PreservedSpecimen
-68.08333,-13.75,Unknown,BO,PreservedSpecimen
-63.0666667,-17.7666667,USZ,BO,PreservedSpecimen
-68.2,-13.76666,Unknown,BO,PreservedSpecimen
-63.0666667,-17.7666667,USZ,BO,PreservedSpecimen
-57.3616667,-22.5336111,PY,PY,PreservedSpecimen
-86.2833333,12.0166667,F,NI,PreservedSpecimen
-77.7122222,-6.9902777,HUA,PE,PreservedSpecimen
-84.0166667,10.4166667,RB,CR,PreservedSpecimen
-89.25,13.6666667,LAGU,SV,PreservedSpecimen
-67.918056,-15.646389,Unknown,BO,PreservedSpecimen
-84.0166667,10.4166667,ILL,CR,PreservedSpecimen
-89.25,13.6666667,CR,SV,PreservedSpecimen
-78.4308334,-3.5691667,GB,EC,PreservedSpecimen
-83.1088889,9.0611111,CR,CR,PreservedSpecimen
-77.93333,-1.53333,Unknown,EC,PreservedSpecimen
-78.15833,-3.18333,Unknown,EC,PreservedSpecimen
-68.13333,-13.76666,Unknown,BO,PreservedSpecimen
